Udai Bhan Tewari;5
Mikhail Il'ich Zelikin;0
Otto Rank;1661
Charles Hyder;3
Hans Charles Freeman;3
Peter Green;53413
Stepan Malkhasyants;12
Murray Newton Rothbard;2620
Frank Hawthorne;1
Melvin Lerner;0
Roger W. Sperry;103
Anthony L. Turkevich;4
Gungwu Wang;0
Osamu Shimomura;2
Seth Lederman;0
Ashot Chilingarian;4
Richard Askey;15
Rajesh Gopakumar;207
Friedrich Karl Schmidt;0
Jane Stephens;2
David J. Gross;0
Detlev Wulf Bronk;1
Baruj Benacerraf;0
Gene D. Block;25
Eric Birley;3
Jan van der Lans;1
George Pake;0
George Harrison Shull;12
Sevim Tekeli;12
Alvin E. Roth;450
Roger D. Kornberg;182
Elizabeth Iorns;6
Jean-Pierre Wintenberger;4
Charles J. Epstein;0
Arthur Buller;1
Laurent Lafforgue;52
Guido Tabellini;55
Alexander Kovarski;0
Adolf Hurwitz;74
Rudolf Marloth;2
Athanassios S Fokas;0
Joe Bastardi;9233
Herbert Hollingsworth Woodrow;0
Hans Tuppy;12
S. Pancharatnam;10
Jeanne Liedtka;854
Wolfgang Pree;32
Richard Lawrence Hoffman;0
Elizabeth F. Emens;8
Stefan Hell;644
Alexander Macfarlane;4
Vladimir Drinfeld;0
Ted Nelson;506
Peter Hall;140
Shizuo Kakutani;19
Robert Huber;74
Theodore Brewster Taylor;3
Peter Duesberg;329
John Call Cook;0
Ernest Oliver Tuck;0
Edward Witten;5733
Ernest Lawrence;124
Ahmad Hasan Dani;417
William Francis Giauque;0
Hugo Steinhaus;74
David G Rand;0
Federico Faggin;239
Alfred Wegener;836
Bert Sutherland;2
Ian P. Howard;1
Boris Petrovitch Uvarov;0
John Hewitt;138
Kathryn Hach-Darrow;4
Moses Abramovitz;6
Vladislav David;1
Robert J. Desnick;17
Isao Imai;2
James Tour;117
Vesselina Breskovska;1
Zabihollah Rezaee;42
Gilbert Thomas Walker;0
George Ashley Campbell;5
Jerry L. Bona;17
Kazimierz Kuratowski;81
Jacques Dixmier;0
Xuan Thuan Trinh;0
Alexei Fridman;3
Robert Lee Gilbertson;3
Peter Neumann;370
Walter Abraham Jacobs;4
Leland Clark;31
Donald Davies;55
Markus Greiner;2
Harry Markowitz;576
Rose Whelan Sedgewick;1
Maurice W. Long;1
Ronald H. Coase;0
Lloyd Shapley;219
Tamar Gendler;61
Edward Lorenz;0
Bruce Bastian;100
Cliff Asness;85
Frank M. Carpenter;0
Louis Auslander;0
Eric Hanushek;52
Edwin Spanier;5
Edward Abraham;16
Samir Brahmachari;0
Audrey Terras;28
Gerald Aurbach;0
William Ramsey;7
David Cornelius Morley;0
Robert C. Lieberman;1
Inder Verma;20
Nathan Banks;109
Michiel Hazewinkel;1
Dennis MacAlistair Ritchie;531
Herbert J. Gans;41
Andreas Raab;10
Alexander Stephan;17
Vera Kistiakowsky;0
T. Brooke Benjamin;0
Robert Fricke;13
Stanford J Shaw;0
Peter Safar;41
Benjamin W. Lee;106
Carl Gustav Jung;16757
Laurie R. Santos;24
Otto Stern;89
John Stasko;7
Irving Widmer Bailey;0
Alessandro Minelli;67
Edward Wheeler Scripture;0
Brian Kobilka;250
John Griggs Thompson;0
Paul Baran;158
Melanie Sanford;10
W. I. Thomas;113
James Cuffey;3
Colin Blakemore;93
Hans Joachim Schellnhuber;76
Louis A. Gottschalk;2
Arlo U. Landolt;11
Peter Elias;36872
Ted Alfred Edward Ringwood;0
Loren Pankratz;4
Sherwood Idso;0
Paul Lacy;0
Manolis Papadrakakis;7
Joseph John Thomson;172
A. S. Besicovitch;0
Konrad Wagner;1
William Bryant Gragg;0
Miguel Walsh;3
Ugo Pagano;2
Ernst Peschl;1
Simon Kirwan Donaldson;4
Sharon Weiss;9
Robert Wurtz;124
Otto J. M. Smith;19
Autar Singh Paintal;11
Menachem Magidor;20
Glenn Stevens;42
Robert W. Holley;89
Georg Feigl;1
Robert W. McCarley;0
Harry Harris;404
Manjul Bhargava;6609
Israel Gelfand;116
Norman F. Ramsey;0
Walter Bortz;0
Kenneth Ross Mackenzie;0
Elizabeth Mynatt;4
Hans Frauenfelder;5
Reinhard Meinel;0
Edmund Landau;53
Michael Shelley;288
Robert Watson;971
Jagdish Bhagwati;1293
Oscar Kempthorne;6
Leonid Maksimovich Brekhovskikh;0
Dusan Krajcinovic;1
Manne Siegbahn;10
George A. Olah;0
Sudhir Venkatesh;1395
Raymond Lightwood;0
Muhammad Hafeez Qureshi;118
Paolo Malanima;20
Mahbub ul Haq;488
Jean-Paul Delahaye;61
Wolfgang Bibel;1
Clark Wissler;91
Cecil Frank Powell;0
Walther Nernst;149
Lisa Randall;6661
Hamid Soltanian-Zadeh;67
Hermann Leuchs;0
Richard Pollack;0
Peter Grassberger;2
Amit Chakrabarti;14
Martin Bland;7
Anthony Giddens;3393
Marc Lavoie;522
Jan Burgers;45
Lori A. Clarke;1
Helen Murray Free;5
Hellmut Diwald;0
Qudsia Tahseen;10
Seymour Ginsburg;6
John Turton Randall;1
Durmus A. Demir;14
Mary Ellen Avery;4
John Grenville;6
Anthony James Leggett;149
Taylor L. Booth;0
Kamil Zvelebil;62
Henry W. Gould;2
Herschel H Cudd;0
Alexandre Schwartsman;263
Sewall Green Wright;0
Robert Cotter;0
Paula Hyman;12
Isidor Isaac Rabi;162
Astro Teller;332
Kenneth Saul Rogoff;0
Joseph Alois Schumpeter;0
Isolde Hausser;0
Eugenio Gaddini;7
Frederick Terman;93
Bjarne Stroustrup;6427
Emil Kraepelin;656
James Rutherford Fair;0
David Charles Baulcombe;0
Muriel Pemberton;0
Shekhar C. Mande;5
Heinrich Karsten Wagenfeld;1
Robert S. Shankland;0
Anders Winroth;11
Christos Papadimitriou;417
Jeffrey Hall;488
Vaughan Frederick Randal Jones;0
Eva Bayer-Fluckiger;13
Theodore Richards;156
John F. Eisenberg;0
Armen Alchian;70
John Archibald Wheeler;1094
Claire J. Tomlin;15
Steven Vandenberg;0
Shwetak Patel;30
Neil Ernest Wiseman;0
Muffy Calder;1
Joseph Ritt;1
George Willard Martin;3
Fotini Markopoulou-Kalamara;134
George Xu;540
Irina Konstantinovna Feodorova;0
Walter Kutschera;2
Victor Vasil'evich Borisov;0
Leonard L. Jr. Northrup;0
Donald Othmer;2
Maurice Berger;34
Claude Mason Steele;3
Eugen Bamberger;0
Roger Charles Louis Guillemin;0
Stephen E. Selkowitz;0
Ukichiro Nakaya;69
Walther Penck;5
Alan Mathison Turing;1170
Tanjore Ramachandra Anantharaman;6
Caroline Augusta Foley Rhys Davids;20
Hugh Huxley;0
Ruth Byrne;0
William Nordhaus;103
Wahid Shams-Kolahi;0
Harry Morton Fitzpatrick;1
Luis Federico Leloir;216
David Bodian;3
Edward T. Hall;597
Haskell Curry;249
Tanzil Haider Usmani;45
Marcia  Kemper McNutt;0
Igor Petrovich Ivanov;0
Kurt Diebner;16
Olga Arsenievna Oleinik;1
John Komlos;25
Jamil Hasanli;38
David Fromkin;127
Leon Katz;16
Paul I. Terasaki;0
Andrew Carnie;29
Donald D Chamberlin;0
Otto Hahn;625
Jovan Karamata;27
Kathleen Lonsdale;147
Keith Campbell;2003
Mehmet Toner;153
Sayed Khatiboleslam Sadrnezhaad;37
Gang Tian;11
Roland Edmund Murphy;0
Helge von Koch;59
Henry Bryant Bigelow;2
Wilhelm Conrad Röntgen;0
Harold Melvin Agnew;0
Raj Chandra Bose;40
James Alcock;41
Richard Musgrave;71
J. R. Partington;1
Mark Pagel;522
Fay Ajzenberg-Selove;5
Gerhard Zeitel;0
Johnjoe McFadden;89
Alexander D Langmuir;0
Aaron Director;10
Jean Tirole;3247
Richard Cytowic;89
Henry Moseley;361
S. N. Roy;21
Russell L. Ackoff;244
Rachel Fuller Brown;11
Piara Gill;2
Kiran Kedlaya;44
Gian Francesco Giudice;46
Lynn Margulis;1827
Joshua Lederberg;143
Avraham Trahtman;4
Emil Lederer;8
Spencer Wells;3794
Eric Weeks;68
Lawrence E. Glendenin;1
Kenneth J. Arrow;0
Carl Sassenrath;37
Joseph Larmor;9
George Joseph Stigler;0
Akira Suzuki;123
John P. Wolfe;2
Charles W. Morris;33
Sir Chandrasekhara Venkata Raman;1
Leslie Lamport;337
Harold Williams;133
David Mervyn Blow;3
Glenda Gray;2
Daniel Wegner;78
Max Rubner;38
Rolf Landauer;40
Nathan Wolfe;368
Linda B. Buck;82
Pierre Ramond;35
A. James Gregor;41
Nicholas Martin;345
W. Richard Stevens;83
Enrique Moles Ormella;0
Hermann Paasche;12
Emil Artin;154
Richard Abegg;7
T. A. Springer;3
James McKernan;3
Madan Lal Mehta;10
Bill Roscoe;9
Alexis Carrel;702
G. H. Hardy;1220
Francis Murray;2
Andrew Odlyzko;0
Clarence Ellis;17
Peter Gray;1230
Frank Rattray Lillie;25
John Jacob Abel;21
Toshikazu Sunada;7
Nettie Maria Stevens;2
Anatoly Torkunov;28
Iain Donald Campbell;0
Samuel L. Braunstein;8
Dieter Grau;7
Mik Kersten;2
Aleksander Burba;0
Mikhail Petrovich Fedoruk;0
Irina Beletskaya;5
Mambillikalathil Govind Kumar Menon;3
Ardeshir Hosseinpour;11
Roger Penrose;10035
Lilian Vaughan Morgan;7
James Frederick Bonk;0
Yoshihisa Yamamoto;34
Mathias Fink;9
R. W. H. T. Hudson;0
Stephen Jay Gould;8651
Leonid Hurwicz;97
Robert Langlands;128
Akira Fujishima;22
Jean-Pierre Bourguignon;10
Gilbert Strang;2104
Struan Sutherland;8
George Paget Thomson;71
Charles Scott Haley;1
Yuan T. Lee;112
Zvi Galil;73
David Southwood;13
Gundolf Ernst;1
Luca Gammaitoni;38
Sergio Campanato;0
Max Newman;54
Alexander R. Hamilton;6
Amy Halberstadt;0
Eric Grimson;158
Mark Keane;1022
David Hirshleifer;2
Antoni Zygmund;30
Boris Komitov;0
Boris Sket;7
Mikhail Anisimov;3
Victor Grignard;145
Randy W. Schekman;0
Edwin Mills;5
Halbert White;19
Kenichi Fukui;96
Paul R. Ehrlich;553
Warder Clyde Allee;12
Irwin Weil;55
Jacques J. Polak;0
Donald Johanson;490
Paul Steinhardt;436
Uri Gneezy;22
Tony Laubach;191
Aise Johan De Jong;0
Hugh B. Cott;7
Peter Corke;31
Brigitte Askonas;1
Philippe Flajolet;32
Jacques Cohen;36
Howard Wainer;5
Arthur Pope;0
Samuel Karlin;8
Arthur Butz;51
Guy H. Orcutt;0
Norman Greenwood;5
Lee Smolin;2064
Abbas Milani;7118
Lionel Cooper;2
Philip Hall;18
Dennis Gabor;338
Douglass C. North;25
John R. Jr. Stallings;0
Shakuntala Singh;1067
Lorella Jones;0
Alexander Gode;85
Walther Zimmerli;1
Daniel Lieberman;96
Elizabeth Bates;22
Cuno Hoffmeister;8
Charles Scott Sherrington;125
Julian Cecil Stanley;1
William Boyd;5503
Stephen Owen;8
Casimir Albrecht Willem Jeekel;0
Georges Charpak;458
Camillo Golgi;383
Ed Crane;12
George Frederick Charles Searle;0
Clarence Allen;4
K.S Krishnan;0
L. R. Ford;0
Max Wertheimer;285
Kung-ch'üan Hsiao;0
Sivakumar Veerasamy;0
Silvio Micali;135
Eric C. R. Hehner;3
Hans Goldschmidt;6
Winifred Asprey;8
Patrick E. Haggerty;8
Alan S. Kaufman;15
Raymond Thorsteinsson;1
Dwight E. Adams;34
Peter Balazs;6
Yijie Tang;0
Venki Ramakrishnan;62
Kefeng Liu;6
Dimitris Anastassiou;2
Morris E. Leeds;22
Amos Joel;0
Howard Zinn;235490
Gustav Herglotz;3
Biginelli Pietro;0
Sergio Albeverio;7
Hans Meerwein;0
Stephen Silvia;3
Robin Oliver Gandy;0
Tim Hunt;432
Christopher Sorenson;0
S. S. Abhyankar;5
Hans Berger;135
Georges Darmois;1
Bryan Stevenson;10512
Peter Thomas;1528
William Goddard;3
Leo Breiman;50
Arthur Erskine Ellis;1
John Prausnitz;0
Harold Loesch;5
Robert W. Field;5
Guenter B Risse;0
William Phillips;44
George Dantzig;252
Neil Campbell;83
Maw-Kuen Wu;3
Robert O. Mendelsohn;41
Ben Green;1359
Paul M. Romer;1
Albert Sabin;270
Martin L. Weitzman;4
Ray DR. Crist;0
Pyotr Leonidovich Kapitsa;0
Germund Dahlquist;8
Nicholas Suntzeff;0
Ward Whitt;3
Karl Lashley;326
Mary-Claire King;230
K. Alexander Müller;0
Henry Gilman;7
Nikolaus Riehl;0
Warrington Yorke;0
Carolyn Talcott;1
Karl Pearson;421
James Herrick;0
Georges De Rham;0
Karl Wilhelm Rosenmund;0
Andrew Michael Spence;0
Werner Karl Heisenberg;1345
Robert Berriedale Keith Dewar;0
Naeem Ahmad Khan;98
Irvin D. Yalom;128441
Leslie Dewan;377
Leonard Kleinrock;437
Eiichi Nakamura;8
Marjory Stephenson;2
Donald C Baker;0
Samuel Stillman Berry;7
Richard Janko;6
Muriel Wheldale Onslow;3
Oleg Tozoni;11
Cornelis Bernardus van Niel;0
Mohammad Javad Abdolmohammadi;4
James Card;2
Robert Redfield;200
Georg Gottlob;22
Richard Salisbury Ellis;0
William J. Clench;2
Andre Geim;846
Michael Rosbach;0
Yoichiro Nambu;290
Yuri Leonidovich;0
Wassily Leontief;280
Victor Sergeevich Fadin;1
Norman Geschwind;16
Harald Helfgott;106
Hans Bock;7
Warren D. Huff;1
Lloyd S. Shapley;0
Marcus du Sautoy;3319
Kenneth Heilman;5
Peter W. Higgs;0
Charles Branch Wilson;4
Barbara Risman;2
Maurice Anthony Biot;11
Carlo A. Peres;0
Michael Turner;34241
Antje Boetius;14
Ferdinando Gliozzi;0
Edith Hirsch Luchins;2
Charles Sutherland Elton;31
Heinrich Freiherr von Stackelberg;12
Joseph Conrad Chamberlin;3
Helmut Beinert;1
Aurel Friedrich Wintner;0
Michael Gerzon;46
Lars Onsager;50
Gerald Stourzh;1
Milton Friedman;91605
Endymion Porter Wilkinson;1
Antony Hewish;126
Jan Tauc;0
James J. Heckman;44
Cassius Jackson Keyser;12
Alvin E Roth;0
Robert Frederick Christy;0
Thomas Joiner;72
Georges Reeb;1
Henry Head;174
Ei-ichi Negishi;184
Richard Feynman;85792
Hans Ris;1
Armin Stromberg;1
Hendrik Antoon Lorentz;1
Ryong Ryoo;3
George Batchelor;29
Lisa Harvey-Smith;29
Thomas M. Cover;225
Leonid Vitaliyevich Kantorovich;0
Iris M. Ovshinsky;3
Wayne Hendrickson;7
Samuel Phillips Huntington;0
Clark Hull;3
E. O. Wilson;0
Henri Lebesgue;734
Evgeni Babsky;0
Albert Nikolayevich Shiryaev;1
Harold E. Moore;3
Sergei Gukov;30
Fritz Laves;5
Otto Paul Hermann Diels;0
G. Madhavan Nair;1160
Alan Ashton;33
Chi-Huey Wong;80
Tom Cross;6749
Harold M. Edwards;1
Max Ferdinand Perutz;0
Dirk Polder;0
David Allan Bromley;0
Bruce William Stillman;10
Joe Lutkenhaus;0
Thomas Harris Macdonald;0
Salvador Luria;78
Ennio De Giorgi;0
Basil Schonland;3
Peter A. Rona;1
Yurij Borisovich Rumer;2
Nicholas Adontz;20
Donald Eugene Strandness;0
Bhawani Shankar Chowdhry;625
Suranga Nanayakkara;547
Tathagat Avatar Tulsi;1837
MJ Seaton;0
Henning Illies;0
Kanakanahalli Ramachandra;14
Peter Ward;222
Herbet Spencer Gasser;0
Alladi Ramakrishnan;26
Tom Willmore;1
Ivo Banac;187
Theda Skocpol;372
Maurice Obstfeld;66
Martin Bridson;7
Sakiko Fukuda-Parr;32
G. V. Loganathan;160
Theodore R. Sarbin;5
Ian Sommerville;274
Alexander Christakis;29
Edward M. Riseman;1
Wesley Kingston Whitten;2
Paul Calaway;0
Richard Wesley Hamming;2
Charles Glen King;5
Gregory S. Mahler;0
Samuel Warren Carey;0
Solomon Lefschetz;35
Bernard Kettlewell;5
James Gosling;12604
Sergey Vavilov;0
A. Sivathanu Pillai;83
Geoffrey Grant;0
Ashok Das;205
Julian Parkhill;2
Faten Zahran Mohammad;0
Gilbert Plass;6
Kevin R. Stone;5
Edith Wolf;0
George Martin Lees;4
Elisabeth Leinfellner;0
Richard Kuhn;57
Alfred Aeppli;0
Minhyong Kim;1
Charles Atwood Kofoid;3
Enzo Martinelli;17
John Edward Hopcroft;0
Jacob Palis;202
Forest Dewey Dodrill;11
Guinevere Kauffmann;5
Michael Oser Rabin;0
Carlo Severini;2
Peter Henrici;3
Debasis Mitra;13
Philip B. Coulter;3
Walter L. Smith;0
Hisashi Kobayashi;4
Gerard J Holzmann;0
Jon Kleinberg;70
James Chadwick;689
John Hasbrouck Van Vleck;29
Joseph G. Davis;1
Henry A. Lardy;2
David Francis Barrow;1
Nivio Ziviani;28
Robert J. Van de Graaff;92
Frtiz Ursell;0
Nick J. Bruno;2
Dmitri Bondarenko;3
Ilya Ilyich Mechnikov;50
Jacob Bekenstein;208
Shinichiro Tomonaga;0
George Irving Bell;1
Sydney Chapman;3
Carleton Stevens Coon;0
Steven George Krantz;0
James McWha;3
Felix Hausdorff;188
Ricardo Reis;5015
Mylswamy Annadurai;1067
Brian Wilson Kernighan;29
Ari Laptev;6
Anthony Hallam;5
Nicholas A. Peppas;81
Sir Nevill Francis Mott;2
Archer John Porter Martin;1
Heinz Zemanek;40
Abraham Esau;4
William G. Doerner;0
Marjorie Chibnall;8
Ranjay Vardhan;22
Mark A. Gluck;19
Avrim Blum;12
Hans-Werner Wanzlick;0
Nader Engheta;1585
Enrico Giusti;2
Stephen Lichtenbaum;0
Mark Walport;11
Juan G. Roederer;0
Joseph Lykken;69
William Draper Harkins;10
Madhu Sudan;155
Andrew C. Hecht;5
John C. Harsanyi;1
Nariman Mehta;0
Richard A. Epstein;2
Lance E. Davis;0
Gwilym Jenkins;2
Nathan Seiberg;109
William Gardner Smith;8
Eduard Stiefel;0
John Rhodes;487
Wyatt C. Whitley;3
Kenneth McCracken;4
Adi Shamir;359
Richard P. Smiraglia;1
Malay Ghosh;21
M. M. S. Ahuja;0
Cyril Domb;14
Bertram Boltwood;6
Luigi Puccianti;2
Emmanuel Breuillard;4
Rashid Khalidi;2538
Paul B. Coremans;1
Edward B. Lewis;38
Coenraad Bron;0
Emmanuel Grenier;1
Abdul Hafeez;181
Vitali Silitski;1
Mahlon Hoagland;9
Richard Cyert;6
John L. Holland;23
Glen P. Robinson;8
Santosh Vempala;16
Andrzej Udalski;1
Claire Voisin;48
Frank Press;20
Edwin Mattison McMillan;1
Dallas Lynn Peck;7
Edwin Power;2
Elias Panayiotis Gyftopoulos;0
Jafar Zafarani;90
Wolfgang Ketterle;191
Prem Pandey;0
Andrei Sergeevich Monin;0
Farouk El-Baz;1909
Hamilton E. Holmes;33
Sergei Natanovich Bernstein;23
Frank Pieter Israel;4
Florence Bascom;82
Ana Aslan;635
Karl Wolfgang Boer;0
Myhailo Yadrenko;7
Katayun Mazdapour;14
Leonard E. Gillman;0
Robert Sternberg;387
Federico Capasso;26
Hannah Monyer;15
Subramanyan Chandrasekhar;0
Christian Wedemeyer;0
Eugene Fama;736
Jon M. Mills;0
Hideki Shirakawa;14
Harry M. Markowitz;29
Stephen Arthur Cook;2
George Emil Palade;244
Will Hutton;514
Max Wehrli;0
Paul Ehrlich;421
Martin Evans;185
Paul J. Turek;34
Cornelis Christiaan Berg;0
Sergei Godunov;0
Nikola Mollov;0
Steven Brams;11
Edward J. McCluskey;8
Erich Vogt;7
Mason Vaugh;0
Harrie Massey;0
Dan Shechtman;606
Allan M. Brandt;7
Robert E. Kahn;0
A. E. Muthunayagam;0
Fritz Raschig;1
Timothy P. Lodge;1
Jacob E. Goodman;1
Huw Price;94
Gaetano Fichera;16
C. Allin Cornell;14
Mark Nordenberg;79
James Berger;19
Lotfali Zadeh;0
Phil Christensen;28
Themistocles M. Rassias;1055
Harold Y. McSween;0
Fred Tappert;1
Françoise Barré-Sinoussi;0
Stephen L. Fowler;3
Ida Henrietta Hyde;12
Peter Lerche;5
Carolyn Sherif;2
Chris Adami;7
Arthur Lee Dixon;4
Doris Allen;24
John Bradfield;24
Gregory Goodwin Pincus;56
Miguel Sidrauski;0
Inge Lehmann;361
Jerome Goldstein;7
Dirk Brouwer;0
Juan Rosai;317
Clifton C. Edom;5
Konrad Knopp;8
Daniel Nathans;15
James Clark;162
Mike Hulme;27
Ernest Vessiot;0
Richard Klein;1333
Thomas Cech;54
Samuel Abraham Goudsmit;0
Benoît Mandelbrot;0
Beatrice Tinsley;57
Elmer L. Gaden Jr.;0
Feodor Lynen;0
Gordon Plotkin;13
Kevin Desouza;21
Alexander Rich;27
Robert E. Longacre;1
Louis Nirenberg;35
Max von Laue;161
Henry Harold Welch Pearson;5
Gary Goldschneider;0
Robert Lazarsfeld;10
David Locke Webster;4
Mujahid Kamran;126
Edward G. Coffman;0
James Collip;20
George Libman Engel;1
Philip M. Morse;3
Daniel Mertz Kane;2
Mack A. Breazeale;1
Nevin S. Scrimshaw;39
Leon Festinger;307
Colin Cherry;5
Karl Landsteiner;521
Ursula Martius Franklin;0
Soo-Bong Kim;18
Klaus Rohde;2522
James E. Rothman;0
Solon Toothaker Kimball;0
Anna J. Harrison;5
Juan Parrondo;0
Martha Chase;68
Pierre Briant;21
William Lawrence Bragg;259
Carl Wunsch;6
Bert Meijer;1
Anne S. Ulrich;0
Ransom A. Myers;10
Grote Reber;64
Eleanor Maguire;10
Kathleen Carley;19
John Pasta;164
Houman Younessi;35
Joseph Wedderburn;0
Prince Louis-Victor Pierre Raymond de Broglie;17
Clive William John Granger;0
Bruce Churchill Murray;0
Stewart David Nozette;0
Norman Davies;3253
Avi Rubin;45
Peter Sherwood;71
Hendrik Anthony Kramers;0
Myron S. Scholes;0
Fiona Juliet Stanley;1
Peter Lu;20
Lev Aleksandrovich Chugaev;0
Snell Putney;1
Paul Shrivastava;12
Craig Jamieson;11
Robert Sapolsky;10398
Gladys Anderson Emerson;2
William J. Breed;0
Michel Boudart;2
Klaus von Klitzing;123
Jiegang Gu;0
Gregory Wheeler;5
Prana Krushna Parija;8
Max Barrett;0
Ernest Corominas;1
Alberto Barton;2
Antony Jameson;99
Johan Galtung;5018
Melvin Calvin;158
Mikhail A. Shifman;0
Maxwell Rosenlicht;16
William N. Lipscomb;0
Julius Stieglitz;6
Rudolf Grimm;7
Arno Allan Penzias;170
Steven J. Ostro;5
Herbert Goldstein;69
Erik S. Reinert;247
Carl E. Wieman;0
Ralph W. Gerard;0
Anatoly Perminov;37
David Roxbee Cox;0
Richard Lower;31
Hector Avalos;242
Malcolm McKenna;6
Cornelis de Jager;7
Reginald James;248
Randy Schekman;236
Paul McNally;6
Anita Shapira;80
Clinton Joseph Davisson;0
Janelle Knox-Hayes;10
Aban Marker Kabraji;86
Alan J. Heeger;66
Julian Huxley;551
Luis F. Leloir;0
William Burnside;21
Jaime G. Carbonell;0
Gregory Paul Baxter;0
Neil Ward;515
Kai-Fu Lee;1139
Michael A. Padlipsky;18
Zeynep Korkmaz;2656
John E. Floyd;6
Robert Ramsay Wright;2
Yusuke Nakamura;7021
Francis Crick;4825
Nima Arkani-Hamed;5910
Keiji Kikkawa;7
Carleton Roy Ball;1
Frederick Almgren;0
Syun-Ichi Akasofu;14
John Mark Freeman;0
Ragnar Granit;1
Koichi Tanaka;103
William Henry Jr Perkin;0
Austin L. Wahrhaftig;0
Axel Cleeremans;13
Sidney Coleman;201
Hans-Ulrich Reissig;1
Merton H. Miller;0
Robert F. Furchgott;1
Milton Van Dyke;5
Shokichi Iyanaga;5
William Feller;48
Walter Dandy;162
Robert E. Connick;2
John Willard Milnor;20
Martinus Beijerinck;142
Nicholas Rashevsky;1
Larry Brilliant;360
Jeremy Black;1812
Julia Bell;323
Ellen Dorrit Hoffleit;1
Jan Hogendijk;0
Anthony M. Johnson;11
Malcolm Dixon;181
Charles Speziale;2
Carl Rettenmeyer;0
Paul Patterson;63
Arcadio Poveda;48
Gerard Kleywegt;10
Roy Daniells;2
Charles Schuchert;4
Eugene B. Dynkin;0
Cecilia Payne-Gaposchkin;194
J. Hans D. Jensen;16
Stuart Hall;1494
J Hartle;0
Murray Protter;0
James E. Gunn;1
Arthur Hamilton Livermore;2
Mark Oliphant;82
Elizabeth Jocelyn Feinler;0
William Willard Ashe;0
John Robert de Laeter;2
Peter Jephson Cameron;1
Louis Friedman;32
Andrzej Trybulec;2
Edgar Allen;136
Tshilidzi Marwala;85
William Edward Davies;2
Christopher Ferrara;88
Peter V. E. McClintock;3
Martin David Kruskal;22
Edward Kofler;2
Antonio Caso;4778
Seymour Roger Cray;12
Edmund Hlawka;0
Hans-Werner Bothe;2
C.N.R. Rao;0
Manuel Buchwald;1
Gary S. Becker;58
Fritz David Carlson;2
Mary Fanett Wheeler;0
Frederick Bieber;11
Reid W. Barton;50
Edwin G. Krebs;0
Nevil Vincent Sidgwick;1
Stephen Smale;149
Dan Bricklin;118
Christopher Sydney Cockerell;2
Gerhard Gran;0
Sean Ekins;0
Gerd Binnig;1
Sir Frederick Gowland Hopkins;2
Gennadi Sardanashvily;56
Calvin Quate;117
Felix Villars;35
Nicola Acocella;18
Hugh Bradner;5
Myron Scholes;244
J. Peter Neary;5
Osvaldo Rodrigues da Cunha;13
Sean C. Solomon;0
Raymond B. Cattell;0
Huw Dixon;12
John Lawrence;312
Alfred A. Cave;0
Shuvo Roy;259
Wolfgang Bauer;95
Hildegarde Howard;0
Albert Abraham Michelson;0
Umran Inan;58
Victor G. Springer;5
Tsung-Dao (T.D.) Lee;0
George de Hevesy;150
Archibald Vivian Hill;0
Sydney Brenner;245
Norman Abeles;0
John Anthony Pople;0
John R Hillman;0
Susan Adele Greenfield;0
Martin Feinberg;5
Diego Golombek;4654
William Henery Evans;0
Bernard Dwork;0
Paul Tseng;13
Margaret Singer;62
Heinrich Rohrer;0
James Earl Baumgartner;3
Sophia Eckerson;0
Sol Spiegelman;13
E.W. Hobson;0
Duncan J. Watts;221
H. Vasken Aposhian;0
Elmer Eric Schattschneider;11
Gene Grossman;9
Albert Howard;92
Irwin McLean;5
Michael Anthony Crisfield;10
Michael Segal;1267
Raymond Davis Jr.;0
Walter Licht;1
Joanne Claire Wilkes;0
Bernard Waldman;0
Rashid Ahmad;66
John Parascandola;13
Gerald R. Ash;0
Lewis Joel Greene;20
Artem Alikhanian;11
Ruth Lyttle Satter;0
Ernest de Koven Leffingwell;6
Auguste Piccard;164
Grigori Yakovlevich Perelman;0
Dickinson W. Richards;0
Manzoor Ahmad;444
Otto Newman;1
John William Scott Macfie;4
Raymond Woodard Brink;2
Naomi Feinbrun-Dothan;1
George-Marios Angeletos;16
Min Chiu Li;1
Werner E. Reichardt;0
Georg von Békésy;0
Norman Steenrod;3
Alan Fersht;34
Howard Cedar;23
Parounak Zelveian;137
Beresford James Kidd;0
Frances Fox Piven;524
John Cockcroft;75
Reviel Netz;9
Shinya Yamanaka;3296
Karl Manne Georg Siegbahn;0
Jason Crain;1765
Hans Hahn;160
Samuel Frederick Edwards;0
James Melvin Rhodes;0
James Meade;49
Jean-Pierre Serre;376
Hugh Montgomery;1
Atle Selberg;96
Elinor Ostrom;219
Assaf Naor;3
Yozo Matsushima;9
Paula Heimann;0
Paul Drummond Cameron;3
Robert Andrews Millikan;315
David Colquhoun;46
Pattie Maes;153
Terence Chi-Shen Tao;31
Thomas A. Steitz;17
Patrick Christopher Steptoe;6
Charles Christian Lauritsen;8
Rosi Sexton;2560
Ferdinand Buchwald;0
Carlos Monge Medrano;7
Alan Amron;6
Harry Boot;44
Sidney Dillon II Ripley;0
Max Cynader;10
Karen Kyandaryan;6
Walter B. Jones;0
Kimberly Wright Cassidy;23
Alfred Haskell Conrad;0
John W. Gofman;2
Fred W. McLafferty;0
Ricardo J. Caballero;9
Shankar Balasubramanian;28
Axel Hugo Theodor Theorell;0
Lyn Evans;16
Tom M. Mitchell;63
